Time[s],,é©å»î‰är-X,é©å»î‰är-Y,ïWèÄî‰är-X,ïWèÄî‰är-Y,CH5(Max)[V],CH6(Max)[V]
129.90 ,0.243 ,0.0100 ,-0.0350 ,-0.0250 ,-0.2400 ,3.3625 ,0.0125 
129.95 ,0.243 ,0.0100 ,-0.0325 ,-0.0225 ,-0.2400 ,3.3625 ,0.0125 
130.00 ,0.239 ,0.0100 ,-0.0350 ,-0.0225 ,-0.2400 ,3.3688 ,0.0125 
130.05 ,0.239 ,0.0125 ,-0.0325 ,-0.0225 ,-0.2400 ,3.3688 ,0.0125 
130.10 ,0.235 ,0.0150 ,-0.0300 ,-0.0225 ,-0.2400 ,3.3750 ,0.0125 
130.15 ,0.235 ,0.0150 ,-0.0275 ,-0.0225 ,-0.2375 ,3.3750 ,0.0125 
130.20 ,0.235 ,0.0150 ,-0.0275 ,-0.0200 ,-0.2375 ,3.3750 ,0.0125 
130.25 ,0.235 ,0.0175 ,-0.0250 ,-0.0200 ,-0.2350 ,3.3750 ,0.0188 
130.30 ,0.232 ,0.0175 ,-0.0225 ,-0.0200 ,-0.2350 ,3.3813 ,0.0125 
130.35 ,0.232 ,0.0175 ,-0.0250 ,-0.0200 ,-0.2325 ,3.3813 ,0.0125 
130.40 ,0.232 ,0.0150 ,-0.0225 ,-0.0225 ,-0.2325 ,3.3813 ,0.0125 
130.45 ,0.232 ,0.0175 ,-0.0150 ,-0.0200 ,-0.2300 ,3.3813 ,0.0125 
130.50 ,0.232 ,0.0150 ,-0.0150 ,-0.0225 ,-0.2325 ,3.3813 ,0.0188 
130.55 ,0.228 ,0.0125 ,-0.0150 ,-0.0200 ,-0.2300 ,3.3875 ,0.0125 
130.60 ,0.228 ,0.0100 ,-0.0075 ,-0.0200 ,-0.2225 ,3.3875 ,0.0125 
130.65 ,0.224 ,0.0100 ,-0.0025 ,-0.0200 ,-0.2225 ,3.3938 ,0.0125 
130.70 ,0.224 ,0.0075 ,0.0025 ,-0.0200 ,-0.2200 ,3.3938 ,0.0125 
130.75 ,0.224 ,0.0075 ,0.0075 ,-0.0225 ,-0.2150 ,3.3938 ,0.0063 
130.80 ,0.221 ,0.0025 ,0.0125 ,-0.0200 ,-0.2100 ,3.4000 ,0.0188 
130.85 ,0.221 ,-0.0025 ,0.0200 ,-0.0250 ,-0.2075 ,3.4000 ,0.0125 
130.90 ,0.217 ,-0.0050 ,0.0225 ,-0.0250 ,-0.2025 ,3.4063 ,0.0125 
130.95 ,0.217 ,-0.0050 ,0.0300 ,-0.0275 ,-0.2025 ,3.4063 ,0.0125 
131.00 ,0.217 ,-0.0100 ,0.0350 ,-0.0250 ,-0.1950 ,3.4063 ,0.0125 
131.05 ,0.217 ,-0.0125 ,0.0425 ,-0.0275 ,-0.1925 ,3.4063 ,0.0125 
131.10 ,0.213 ,-0.0175 ,0.0500 ,-0.0250 ,-0.1925 ,3.4125 ,0.0125 
131.15 ,0.213 ,-0.0225 ,0.0575 ,-0.0300 ,-0.1875 ,3.4125 ,0.0125 
131.20 ,0.213 ,-0.0300 ,0.0675 ,-0.0325 ,-0.1825 ,3.4125 ,0.0125 
131.25 ,0.213 ,-0.0350 ,0.0800 ,-0.0350 ,-0.1750 ,3.4125 ,0.0125 
131.30 ,0.210 ,-0.0400 ,0.0875 ,-0.0375 ,-0.1700 ,3.4188 ,0.0125 
131.35 ,0.210 ,-0.0450 ,0.1025 ,-0.0400 ,-0.1625 ,3.4188 ,0.0125 
131.40 ,0.210 ,-0.0525 ,0.1050 ,-0.0425 ,-0.1600 ,3.4188 ,0.0125 
131.45 ,0.206 ,-0.0525 ,0.1150 ,-0.0450 ,-0.1525 ,3.4250 ,0.0125 
131.50 ,0.206 ,-0.0550 ,0.1200 ,-0.0475 ,-0.1475 ,3.4250 ,0.0188 
131.55 ,0.206 ,-0.0575 ,0.1300 ,-0.0475 ,-0.1450 ,3.4250 ,0.0125 
131.60 ,0.206 ,-0.0600 ,0.1350 ,-0.0500 ,-0.1425 ,3.4250 ,0.0125 
131.65 ,0.202 ,-0.0625 ,0.1450 ,-0.0525 ,-0.1350 ,3.4313 ,0.0188 
131.70 ,0.202 ,-0.0650 ,0.1450 ,-0.0525 ,-0.1350 ,3.4313 ,0.0125 
131.75 ,0.202 ,-0.0650 ,0.1500 ,-0.0525 ,-0.1350 ,3.4313 ,0.0125 
131.80 ,0.202 ,-0.0650 ,0.1475 ,-0.0525 ,-0.1375 ,3.4313 ,0.0125 
131.85 ,0.202 ,-0.0675 ,0.1500 ,-0.0525 ,-0.1375 ,3.4313 ,0.0125 
131.90 ,0.202 ,-0.0675 ,0.1525 ,-0.0550 ,-0.1350 ,3.4313 ,0.0125 
131.95 ,0.202 ,-0.0675 ,0.1500 ,-0.0525 ,-0.1350 ,3.4313 ,0.0125 
132.00 ,0.202 ,-0.0650 ,0.1550 ,-0.0525 ,-0.1350 ,3.4313 ,0.0125 
132.05 ,0.202 ,-0.0675 ,0.1600 ,-0.0550 ,-0.1325 ,3.4313 ,0.0125 
132.10 ,0.199 ,-0.0700 ,0.1650 ,-0.0550 ,-0.1300 ,3.4375 ,0.0125 
132.15 ,0.199 ,-0.0725 ,0.1700 ,-0.0575 ,-0.1275 ,3.4375 ,0.0125 
132.20 ,0.199 ,-0.0750 ,0.1725 ,-0.0575 ,-0.1225 ,3.4375 ,0.0125 
132.25 ,0.199 ,-0.0800 ,0.1775 ,-0.0575 ,-0.1175 ,3.4375 ,0.0125 
132.30 ,0.199 ,-0.0825 ,0.1825 ,-0.0600 ,-0.1100 ,3.4375 ,0.0125 
132.35 ,0.199 ,-0.0800 ,0.1925 ,-0.0625 ,-0.1025 ,3.4375 ,0.0125 
132.40 ,0.195 ,-0.0800 ,0.1975 ,-0.0625 ,-0.0925 ,3.4438 ,0.4500 
132.45 ,0.191 ,-0.0825 ,0.2050 ,-0.0625 ,-0.0900 ,3.4500 ,0.5688 
132.50 ,0.191 ,-0.0775 ,0.2100 ,-0.0650 ,-0.0825 ,3.4500 ,0.5563 
132.55 ,0.188 ,-0.0725 ,0.2150 ,-0.0625 ,-0.0800 ,3.4563 ,0.5125 
132.60 ,0.188 ,-0.0650 ,0.2150 ,-0.0600 ,-0.0750 ,3.4563 ,0.4375 
132.65 ,0.184 ,-0.0575 ,0.2125 ,-0.0575 ,-0.0725 ,3.4625 ,0.0688 
132.70 ,0.184 ,-0.0550 ,0.2100 ,-0.0575 ,-0.0725 ,3.4625 ,0.0188 
132.75 ,0.180 ,-0.0525 ,0.2100 ,-0.0550 ,-0.0700 ,3.4688 ,0.0125 
132.80 ,0.184 ,-0.0475 ,0.2075 ,-0.0525 ,-0.0675 ,3.4625 ,0.0125 
132.85 ,0.180 ,-0.0425 ,0.2050 ,-0.0550 ,-0.0675 ,3.4688 ,0.0125 
132.90 ,0.180 ,-0.0350 ,0.1975 ,-0.0500 ,-0.0625 ,3.4688 ,0.0125 
132.95 ,0.176 ,-0.0275 ,0.1925 ,-0.0475 ,-0.0600 ,3.4750 ,0.0188 
133.00 ,0.176 ,-0.0200 ,0.1850 ,-0.0425 ,-0.0550 ,3.4750 ,0.0125 
133.05 ,0.176 ,-0.0125 ,0.1800 ,-0.0450 ,-0.0575 ,3.4750 ,0.0188 
133.10 ,0.173 ,-0.0100 ,0.1775 ,-0.0425 ,-0.0600 ,3.4813 ,0.0125 
133.15 ,0.173 ,-0.0075 ,0.1700 ,-0.0425 ,-0.0575 ,3.4813 ,0.0125 
133.20 ,0.173 ,-0.0025 ,0.1550 ,-0.0400 ,-0.0550 ,3.4813 ,0.0125 
133.25 ,0.169 ,0.0100 ,0.1425 ,-0.0375 ,-0.0525 ,3.4875 ,0.0125 
133.30 ,0.169 ,0.0225 ,0.1350 ,-0.0350 ,-0.0500 ,3.4875 ,0.0125 
133.35 ,0.169 ,0.0275 ,0.1275 ,-0.0325 ,-0.0500 ,3.4875 ,0.0125 
133.40 ,0.165 ,0.0350 ,0.1175 ,-0.0325 ,-0.0475 ,3.4938 ,0.0125 
133.45 ,0.165 ,0.0425 ,0.1075 ,-0.0275 ,-0.0475 ,3.4938 ,0.0125 
133.50 ,0.162 ,0.0450 ,0.0975 ,-0.0275 ,-0.0450 ,3.5000 ,0.0125 
133.55 ,0.158 ,0.0500 ,0.0900 ,-0.0275 ,-0.0450 ,3.5063 ,0.0125 
133.60 ,0.162 ,0.0525 ,0.0850 ,-0.0250 ,-0.0400 ,3.5000 ,0.0125 
133.65 ,0.158 ,0.0600 ,0.0725 ,-0.0250 ,-0.0375 ,3.5063 ,0.0125 
133.70 ,0.158 ,0.0600 ,0.0650 ,-0.0275 ,-0.0325 ,3.5063 ,0.0125 
133.75 ,0.158 ,0.0625 ,0.0550 ,-0.0175 ,-0.0325 ,3.5063 ,0.0125 
133.80 ,0.154 ,0.0625 ,0.0500 ,-0.0225 ,-0.0350 ,3.5125 ,0.0125 
133.85 ,0.154 ,0.0625 ,0.0475 ,-0.0175 ,-0.0350 ,3.5125 ,0.0125 
133.90 ,0.154 ,0.0625 ,0.0425 ,-0.0175 ,-0.0350 ,3.5125 ,0.0125 
133.95 ,0.151 ,0.0625 ,0.0375 ,-0.0175 ,-0.0325 ,3.5188 ,0.0125 
134.00 ,0.151 ,0.0625 ,0.0375 ,-0.0175 ,-0.0350 ,3.5188 ,0.0125 
134.05 ,0.151 ,0.0625 ,0.0400 ,-0.0175 ,-0.0325 ,3.5188 ,0.0125 
134.10 ,0.151 ,0.0625 ,0.0400 ,-0.0175 ,-0.0375 ,3.5188 ,0.0125 
134.15 ,0.154 ,0.0625 ,0.0350 ,-0.0175 ,-0.0400 ,3.5125 ,0.0125 
134.20 ,0.151 ,0.0600 ,0.0325 ,-0.0175 ,-0.0400 ,3.5188 ,0.0125 
134.25 ,0.147 ,0.0575 ,0.0275 ,-0.0150 ,-0.0375 ,3.5250 ,0.0125 
134.30 ,0.143 ,0.0500 ,0.0250 ,-0.0175 ,-0.0350 ,3.5313 ,0.0125 
134.35 ,0.143 ,0.0475 ,0.0200 ,-0.0150 ,-0.0350 ,3.5313 ,0.0125 
134.40 ,0.143 ,0.0450 ,0.0175 ,-0.0175 ,-0.0300 ,3.5313 ,0.0188 
134.45 ,0.140 ,0.0400 ,0.0175 ,-0.0150 ,-0.0300 ,3.5375 ,0.0125 
134.50 ,0.143 ,0.0375 ,0.0150 ,-0.0150 ,-0.0275 ,3.5313 ,0.0125 
134.55 ,0.140 ,0.0350 ,0.0175 ,-0.0150 ,-0.0300 ,3.5375 ,0.0125 
134.60 ,0.140 ,0.0300 ,0.0125 ,-0.0125 ,-0.0325 ,3.5375 ,0.0125 
134.65 ,0.136 ,0.0250 ,0.0100 ,-0.0125 ,-0.0350 ,3.5438 ,0.0125 
134.70 ,0.136 ,0.0225 ,0.0100 ,-0.0125 ,-0.0350 ,3.5438 ,0.0125 
134.75 ,0.132 ,0.0200 ,0.0100 ,-0.0125 ,-0.0300 ,3.5500 ,0.0125 
134.80 ,0.132 ,0.0175 ,0.0100 ,-0.0125 ,-0.0300 ,3.5500 ,0.0125 
134.85 ,0.132 ,0.0175 ,0.0125 ,-0.0125 ,-0.0300 ,3.5500 ,0.0125 
134.90 ,0.132 ,0.0150 ,0.0125 ,-0.0125 ,-0.0250 ,3.5500 ,0.0125 
134.95 ,0.129 ,0.0075 ,0.0075 ,-0.0125 ,-0.0250 ,3.5563 ,0.0125 
135.00 ,0.129 ,0.0050 ,0.0075 ,-0.0125 ,-0.0175 ,3.5563 ,0.0125 
135.05 ,0.125 ,0.0050 ,0.0100 ,-0.0125 ,-0.0200 ,3.5625 ,0.0188 
135.10 ,0.125 ,-0.0025 ,0.0075 ,-0.0150 ,-0.0200 ,3.5625 ,0.0125 
135.15 ,0.125 ,-0.0025 ,0.0100 ,-0.0125 ,-0.0225 ,3.5625 ,0.0125 
135.20 ,0.121 ,-0.0050 ,0.0075 ,-0.0125 ,-0.0200 ,3.5688 ,0.0125 
135.25 ,0.121 ,-0.0100 ,0.0075 ,-0.0150 ,-0.0200 ,3.5688 ,0.0188 
135.30 ,0.121 ,-0.0125 ,0.0050 ,-0.0125 ,-0.0150 ,3.5688 ,0.0125 
135.35 ,0.121 ,-0.0125 ,0.0050 ,-0.0125 ,-0.0200 ,3.5688 ,0.0125 
135.40 ,0.118 ,-0.0150 ,0.0050 ,-0.0125 ,-0.0175 ,3.5750 ,0.0125 
135.45 ,0.118 ,-0.0150 ,0.0100 ,-0.0100 ,-0.0150 ,3.5750 ,0.0125 
135.50 ,0.118 ,-0.0200 ,0.0075 ,-0.0125 ,-0.0150 ,3.5750 ,0.0188 
135.55 ,0.114 ,-0.0175 ,0.0075 ,-0.0125 ,-0.0125 ,3.5813 ,0.0125 
135.60 ,0.118 ,-0.0200 ,0.0075 ,-0.0125 ,-0.0150 ,3.5750 ,0.0125 
135.65 ,0.114 ,-0.0250 ,0.0100 ,-0.0100 ,-0.0125 ,3.5813 ,0.0125 
135.70 ,0.114 ,-0.0225 ,0.0075 ,-0.0100 ,-0.0150 ,3.5813 ,0.0125 
135.75 ,0.114 ,-0.0250 ,0.0075 ,-0.0100 ,-0.0150 ,3.5813 ,0.0125 
135.80 ,0.114 ,-0.0250 ,0.0100 ,-0.0100 ,-0.0175 ,3.5813 ,0.0188 
135.85 ,0.114 ,-0.0250 ,0.0075 ,-0.0100 ,-0.0150 ,3.5813 ,0.0125 
135.90 ,0.110 ,-0.0300 ,0.0100 ,-0.0125 ,-0.0125 ,3.5875 ,0.0188 
135.95 ,0.110 ,-0.0300 ,0.0075 ,-0.0150 ,-0.0100 ,3.5875 ,0.0125 
136.00 ,0.110 ,-0.0275 ,0.0100 ,-0.0125 ,-0.0100 ,3.5875 ,0.0125 
136.05 ,0.110 ,-0.0300 ,0.0100 ,-0.0125 ,-0.0100 ,3.5875 ,0.0125 
136.10 ,0.110 ,-0.0300 ,0.0100 ,-0.0125 ,-0.0100 ,3.5875 ,0.0125 
136.15 ,0.110 ,-0.0325 ,0.0100 ,-0.0125 ,-0.0125 ,3.5875 ,0.0125 
136.20 ,0.107 ,-0.0325 ,0.0100 ,-0.0100 ,-0.0100 ,3.5938 ,0.0125 
136.25 ,0.107 ,-0.0375 ,0.0125 ,-0.0125 ,-0.0075 ,3.5938 ,0.0125 
136.30 ,0.107 ,-0.0350 ,0.0125 ,-0.0125 ,-0.0075 ,3.5938 ,0.0125 
136.35 ,0.107 ,-0.0375 ,0.0125 ,-0.0125 ,-0.0025 ,3.5938 ,0.0125 
136.40 ,0.103 ,-0.0375 ,0.0125 ,-0.0125 ,-0.0025 ,3.6000 ,0.0125 
136.45 ,0.103 ,-0.0400 ,0.0125 ,-0.0125 ,-0.0050 ,3.6000 ,0.0188 
136.50 ,0.103 ,-0.0400 ,0.0125 ,-0.0125 ,-0.0025 ,3.6000 ,0.0125 
136.55 ,0.103 ,-0.0450 ,0.0125 ,-0.0100 ,-0.0025 ,3.6000 ,0.0125 
136.60 ,0.099 ,-0.0450 ,0.0150 ,-0.0125 ,0.0025 ,3.6063 ,0.0125 
136.65 ,0.099 ,-0.0450 ,0.0125 ,-0.0125 ,0.0050 ,3.6063 ,0.0188 
136.70 ,0.096 ,-0.0500 ,0.0125 ,-0.0150 ,0.0050 ,3.6125 ,0.0125 
136.75 ,0.099 ,-0.0525 ,0.0175 ,-0.0175 ,0.0050 ,3.6063 ,0.0188 
136.80 ,0.096 ,-0.0525 ,0.0200 ,-0.0125 ,0.0075 ,3.6125 ,0.0125 
136.85 ,0.096 ,-0.0525 ,0.0275 ,-0.0150 ,0.0075 ,3.6125 ,0.0125 
136.90 ,0.096 ,-0.0550 ,0.0300 ,-0.0150 ,0.0100 ,3.6125 ,0.0125 
136.95 ,0.096 ,-0.0550 ,0.0300 ,-0.0150 ,0.0075 ,3.6125 ,0.0125 
137.00 ,0.092 ,-0.0550 ,0.0325 ,-0.0150 ,0.0075 ,3.6188 ,0.0125 
137.05 ,0.092 ,-0.0575 ,0.0300 ,-0.0175 ,0.0075 ,3.6188 ,0.0125 
137.10 ,0.092 ,-0.0575 ,0.0300 ,-0.0150 ,0.0075 ,3.6188 ,0.0125 
137.15 ,0.092 ,-0.0600 ,0.0275 ,-0.0175 ,0.0100 ,3.6188 ,0.0125 
137.20 ,0.088 ,-0.0650 ,0.0275 ,-0.0200 ,0.0100 ,3.6250 ,0.0125 
137.25 ,0.088 ,-0.0675 ,0.0250 ,-0.0200 ,0.0100 ,3.6250 ,0.0188 
137.30 ,0.085 ,-0.0675 ,0.0225 ,-0.0225 ,0.0125 ,3.6313 ,0.0125 
137.35 ,0.088 ,-0.0675 ,0.0175 ,-0.0225 ,0.0125 ,3.6250 ,0.0125 
137.40 ,0.088 ,-0.0700 ,0.0150 ,-0.0250 ,0.0075 ,3.6250 ,0.0125 
137.45 ,0.088 ,-0.0725 ,0.0150 ,-0.0250 ,0.0100 ,3.6250 ,0.0125 
137.50 ,0.085 ,-0.0800 ,0.0200 ,-0.0250 ,0.0100 ,3.6313 ,0.0125 
137.55 ,0.081 ,-0.0875 ,0.0225 ,-0.0275 ,0.0125 ,3.6375 ,0.0125 
137.60 ,0.077 ,-0.0925 ,0.0175 ,-0.0300 ,0.0100 ,3.6438 ,0.0125 
137.65 ,0.077 ,-0.1050 ,0.0175 ,-0.0325 ,0.0175 ,3.6438 ,0.0063 
137.70 ,0.074 ,-0.1100 ,0.0200 ,-0.0350 ,0.0275 ,3.6500 ,0.0125 
137.75 ,0.074 ,-0.1125 ,0.0200 ,-0.0325 ,0.0275 ,3.6500 ,0.0125 
137.80 ,0.074 ,-0.1150 ,0.0250 ,-0.0350 ,0.0225 ,3.6500 ,0.0125 
137.85 ,0.074 ,-0.1125 ,0.0275 ,-0.0325 ,0.0200 ,3.6500 ,0.0125 
137.90 ,0.074 ,-0.1150 ,0.0275 ,-0.0325 ,0.0150 ,3.6500 ,0.0125 
137.95 ,0.066 ,-0.1250 ,0.0250 ,-0.0350 ,0.0150 ,3.6625 ,0.0125 
138.00 ,0.070 ,-0.1325 ,0.0225 ,-0.0350 ,0.0125 ,3.6563 ,0.0125 
138.05 ,0.066 ,-0.1375 ,0.0150 ,-0.0375 ,0.0175 ,3.6625 ,0.0125 
138.10 ,0.066 ,-0.1475 ,0.0175 ,-0.0425 ,0.0250 ,3.6625 ,0.0125 
138.15 ,0.066 ,-0.1525 ,0.0200 ,-0.0450 ,0.0300 ,3.6625 ,0.0125 
138.20 ,0.063 ,-0.1575 ,0.0175 ,-0.0500 ,0.0325 ,3.6688 ,0.0125 
138.25 ,0.063 ,-0.1650 ,0.0150 ,-0.0475 ,0.0325 ,3.6688 ,0.0125 
138.30 ,0.063 ,-0.1625 ,0.0125 ,-0.0500 ,0.0325 ,3.6688 ,0.0125 
138.35 ,0.063 ,-0.1625 ,0.0150 ,-0.0500 ,0.0325 ,3.6688 ,0.0125 
138.40 ,0.063 ,-0.1650 ,0.0175 ,-0.0475 ,0.0325 ,3.6688 ,0.0125 
138.45 ,0.063 ,-0.1700 ,0.0175 ,-0.0500 ,0.0350 ,3.6688 ,0.0125 
138.50 ,0.059 ,-0.1800 ,0.0150 ,-0.0525 ,0.0350 ,3.6750 ,0.0188 
138.55 ,0.055 ,-0.1950 ,0.0125 ,-0.0600 ,0.0375 ,3.6813 ,0.0125 
138.60 ,0.055 ,-0.2075 ,0.0100 ,-0.0675 ,0.0425 ,3.6813 ,0.0125 
138.65 ,0.055 ,-0.2200 ,0.0100 ,-0.0750 ,0.0475 ,3.6813 ,0.0125 
138.70 ,0.051 ,-0.2275 ,0.0050 ,-0.0750 ,0.0400 ,3.6875 ,0.0125 
138.75 ,0.051 ,-0.2375 ,0.0050 ,-0.0825 ,0.0400 ,3.6875 ,0.0125 
138.80 ,0.048 ,-0.2525 ,0.0000 ,-0.0900 ,0.0350 ,3.6938 ,0.0125 
138.85 ,0.048 ,-0.2725 ,-0.0025 ,-0.0975 ,0.0375 ,3.6938 ,0.0125 
138.90 ,0.048 ,-0.2950 ,-0.0100 ,-0.1025 ,0.0375 ,3.6938 ,0.0125 
138.95 ,0.044 ,-0.3050 ,-0.0075 ,-0.1125 ,0.0425 ,3.7000 ,0.0125 
139.00 ,0.044 ,-0.3100 ,-0.0075 ,-0.1150 ,0.0425 ,3.7000 ,0.0188 
139.05 ,0.044 ,-0.3150 ,-0.0125 ,-0.1200 ,0.0375 ,3.7000 ,0.0125 
139.10 ,0.044 ,-0.3250 ,-0.0150 ,-0.1225 ,0.0350 ,3.7000 ,0.0125 
139.15 ,0.044 ,-0.3400 ,-0.0175 ,-0.1300 ,0.0300 ,3.7000 ,0.0125 
139.20 ,0.040 ,-0.3675 ,-0.0275 ,-0.1475 ,0.0300 ,3.7063 ,0.0125 
139.25 ,0.040 ,-0.3975 ,-0.0375 ,-0.1625 ,0.0350 ,3.7063 ,0.0125 
139.30 ,0.037 ,-0.4200 ,-0.0375 ,-0.1750 ,0.0425 ,3.7125 ,0.0188 
139.35 ,0.033 ,-0.4225 ,-0.0375 ,-0.1750 ,0.0425 ,3.7188 ,0.0125 
139.40 ,0.033 ,-0.4200 ,-0.0325 ,-0.1750 ,0.0375 ,3.7188 ,0.0063 
139.45 ,0.037 ,-0.4350 ,-0.0350 ,-0.1825 ,0.0250 ,3.7125 ,0.0188 
139.50 ,0.033 ,-0.4600 ,-0.0500 ,-0.1975 ,0.0075 ,3.7188 ,0.0125 
139.55 ,0.033 ,-0.4825 ,-0.0650 ,-0.2125 ,0.0000 ,3.7188 ,0.0125 
139.60 ,0.029 ,-0.4950 ,-0.0675 ,-0.2250 ,-0.0050 ,3.7250 ,0.0125 
139.65 ,0.029 ,-0.5100 ,-0.0675 ,-0.2350 ,0.0000 ,3.7250 ,0.0188 
139.70 ,0.026 ,-0.5250 ,-0.0750 ,-0.2475 ,0.0075 ,3.7313 ,0.0125 
139.75 ,0.026 ,-0.5450 ,-0.0875 ,-0.2575 ,0.0000 ,3.7313 ,0.0125 
139.80 ,0.026 ,-0.5475 ,-0.0925 ,-0.2625 ,-0.0025 ,3.7313 ,0.0125 
139.85 ,0.026 ,-0.5450 ,-0.0850 ,-0.2575 ,-0.0050 ,3.7313 ,0.0125 
139.90 ,0.026 ,-0.5350 ,-0.0700 ,-0.2500 ,-0.0125 ,3.7313 ,0.0188 
139.95 ,0.026 ,-0.5325 ,-0.0625 ,-0.2475 ,-0.0150 ,3.7313 ,0.0125 
140.00 ,0.026 ,-0.5500 ,-0.0725 ,-0.2625 ,-0.0150 ,3.7313 ,0.0125 
140.05 ,0.022 ,-0.5750 ,-0.0925 ,-0.2825 ,-0.0150 ,3.7375 ,0.0188 
140.10 ,0.018 ,-0.6075 ,-0.1225 ,-0.3125 ,-0.0200 ,3.7438 ,0.0125 
140.15 ,0.018 ,-0.6275 ,-0.1525 ,-0.3375 ,-0.0300 ,3.7438 ,0.0125 
140.20 ,0.015 ,-0.6400 ,-0.1850 ,-0.3600 ,-0.0400 ,3.7500 ,0.0125 
140.25 ,0.015 ,-0.6425 ,-0.2175 ,-0.3775 ,-0.0550 ,3.7500 ,0.0125 
140.30 ,0.011 ,-0.6475 ,-0.2675 ,-0.3950 ,-0.0775 ,3.7563 ,0.0125 
140.35 ,0.011 ,-0.6400 ,-0.3275 ,-0.4100 ,-0.1100 ,3.7563 ,0.0125 
140.40 ,0.007 ,-0.6200 ,-0.3875 ,-0.4200 ,-0.1400 ,3.7625 ,0.0125 
140.45 ,0.004 ,-0.5950 ,-0.4375 ,-0.4250 ,-0.1625 ,3.7688 ,0.0125 
140.50 ,0.004 ,-0.5575 ,-0.4875 ,-0.4275 ,-0.1875 ,3.7688 ,0.0125 
140.55 ,0.004 ,-0.5300 ,-0.5200 ,-0.4275 ,-0.2050 ,3.7688 ,0.0125 
140.60 ,0.000 ,-0.5100 ,-0.5350 ,-0.4275 ,-0.2150 ,3.7750 ,0.0125 
140.65 ,0.000 ,-0.4950 ,-0.5475 ,-0.4275 ,-0.2200 ,3.7750 ,0.0188 
140.70 ,0.000 ,-0.4850 ,-0.5575 ,-0.4250 ,-0.2250 ,3.7750 ,0.0125 
140.75 ,-0.004 ,-0.4750 ,-0.5750 ,-0.4250 ,-0.2350 ,3.7813 ,0.0125 
140.80 ,-0.004 ,-0.4550 ,-0.6100 ,-0.4250 ,-0.2525 ,3.7813 ,0.0125 
140.85 ,-0.004 ,-0.4150 ,-0.6750 ,-0.4200 ,-0.2825 ,3.7813 ,0.0188 
140.90 ,-0.004 ,-0.3525 ,-0.7500 ,-0.4150 ,-0.3175 ,3.7813 ,0.0125 
140.95 ,-0.004 ,-0.2750 ,-0.8175 ,-0.4050 ,-0.3475 ,3.7813 ,0.0125 
141.00 ,-0.007 ,-0.2075 ,-0.8350 ,-0.3950 ,-0.3600 ,3.7875 ,0.0125 
141.05 ,-0.007 ,-0.2000 ,-0.8375 ,-0.3925 ,-0.3600 ,3.7875 ,0.0125 
141.10 ,-0.007 ,-0.2100 ,-0.8200 ,-0.3925 ,-0.3550 ,3.7875 ,0.0125 
141.15 ,-0.007 ,-0.2175 ,-0.8075 ,-0.3950 ,-0.3525 ,3.7875 ,0.5438 
141.20 ,-0.007 ,-0.2125 ,-0.8125 ,-0.3925 ,-0.3600 ,3.7875 ,0.5563 
141.25 ,-0.007 ,-0.2075 ,-0.8150 ,-0.3900 ,-0.3600 ,3.7875 ,0.5313 
141.30 ,-0.011 ,-0.2025 ,-0.8150 ,-0.3900 ,-0.3625 ,3.7938 ,0.4938 
141.35 ,-0.011 ,-0.1925 ,-0.8225 ,-0.3900 ,-0.3650 ,3.7938 ,0.4688 
141.40 ,-0.011 ,-0.1875 ,-0.8375 ,-0.3875 ,-0.3750 ,3.7938 ,0.1188 
141.45 ,-0.011 ,-0.1575 ,-0.8550 ,-0.3775 ,-0.3900 ,3.7938 ,0.0250 
141.50 ,-0.011 ,-0.1250 ,-0.8775 ,-0.3700 ,-0.4025 ,3.7938 ,0.0188 
141.55 ,-0.015 ,-0.0900 ,-0.8975 ,-0.3650 ,-0.4200 ,3.8000 ,0.0125 
141.60 ,-0.015 ,-0.0550 ,-0.9075 ,-0.3600 ,-0.4275 ,3.8000 ,0.0125 
141.65 ,-0.015 ,-0.0425 ,-0.9100 ,-0.3525 ,-0.4350 ,3.8000 ,0.0125 
141.70 ,-0.015 ,-0.0250 ,-0.9225 ,-0.3500 ,-0.4450 ,3.8000 ,0.0125 
141.75 ,-0.018 ,-0.0050 ,-0.9250 ,-0.3475 ,-0.4475 ,3.8063 ,0.0125 
141.80 ,-0.018 ,0.0100 ,-0.9375 ,-0.3425 ,-0.4600 ,3.8063 ,0.0188 
141.85 ,-0.018 ,0.0375 ,-0.9600 ,-0.3350 ,-0.4825 ,3.8063 ,0.0125 
141.90 ,-0.018 ,0.0975 ,-0.9950 ,-0.3225 ,-0.5025 ,3.8063 ,0.0188 
141.95 ,-0.022 ,0.1675 ,-1.0100 ,-0.3100 ,-0.5175 ,3.8125 ,0.0188 
142.00 ,-0.022 ,0.1875 ,-1.0075 ,-0.3075 ,-0.5150 ,3.8125 ,0.0125 
